fwi,humidity,region,dc,wind,month,area,rain,nr_firefighters,severity_rating,temperature,fire_id,duration,class
0.8416785627097663,3.1419113560294503,east,0.46312485250690666,1.0438335665178418,3.4120896189472023,11.899574975177856,2.8852312937753464,110.85550302968524,low,19.977043791943803,MK54991,1.1468504486200521,0
1.0958044935552516,2.1712413595752595,south,0.4886690227893711,0.9049826452267333,1.4110636074203002,12.382215331636067,2.391466567123347,100.20082523441879,low,19.3636090158981,MK59610,3.107489840328114,2
1.0444017505412464,2.5683387163769344,east,0.5230938367998852,2.328438488908107,2.275867148444863,14.169619492375569,2.3889915284600995,104.36486445152178,medium,19.84833166895161,MK85136,0.5023757714027667,1
1.2533555465297497,1.8767976510895847,west,0.395122715342384,1.9283527578070867,4.395223939270454,11.99465490240929,2.8657632191684796,139.8491167742363,medium,19.973640323687256,MK65663,1.1127428843979834,0
0.5804248168903374,1.7881100592168764,west,0.22775967952911935,0.7891229212469892,4.694189654312749,11.858733020355553,2.687806967676727,96.69932119949246,medium,19.667873738799994,MK70998,2.27331826296452,0
0.9747643127764807,2.883117828349717,east,0.36148766178610964,1.5069510641208144,6.071496809950522,11.212342605400812,2.3636521958476657,109.52425178831591,medium,19.001922897952017,MK53275,4.971587764753263,2
1.0731947029209647,2.4262766096690656,west,0.3448868875852154,1.659755031976402,6.674534193345507,14.001674463435117,2.3987180965504575,90.15276166540157,medium,19.81711804268512,MK13328,0.6958592198816115,1
0.752892488238378,2.588458949420944,east,0.28804451050764424,1.105088133837132,2.243058096583441,14.224655449291737,2.4014866152195498,120.0056349534739,low,19.88223293091012,MK73915,0.3542420497592349,1
0.7822146745866615,2.522817554728622,east,0.40046940796763786,1.965231647487852,7.082643581275783,12.64664767827229,2.594096536947863,98.65687666643473,medium,19.741739295615787,MK17366,1.625344901426502,0
1.2233369628194337,1.935971377087107,east,0.48925126527874285,0.7962550374090898,5.350826735861725,14.050209348735693,2.358693293506148,87.80839179577742,high,19.769964776819965,MK83830,0.8410015710461539,1
0.8441773465326843,2.4979580768915737,south,0.3541788131554192,1.8995718953029397,7.575588033056565,13.310810432489603,2.2641855485619495,116.59055690191111,medium,19.425245217468404,MK38062,2.434798173200331,1
0.9262617879310194,3.1147346298566627,east,0.3696540684968669,0.9037094337616861,5.264268242594161,14.003834648519534,2.3762779936782836,96.69842264896508,medium,19.783835401035844,MK51368,0.8139330549148118,1
1.0012238865642262,1.8181352929035604,south,0.21741636906917466,2.431250881204317,5.249104835553511,13.923875190538027,2.316975015322449,100.65094844262242,low,19.672467331083617,MK39181,1.2514705391256842,1
1.062753380192545,1.861980470666697,east,0.2868922929271184,3.3809913051103444,0.7244310919480175,11.971344306674123,2.9111511026410377,121.16780926810759,high,20.03578232268538,MK05207,0.9016723871505445,0
0.9669905983412305,2.6037267648086555,south,0.5612881335113709,3.5717273126869618,6.184990429210158,11.60893531062364,2.3711383233925334,71.57328320092677,medium,19.121603247793463,MK45632,4.3501472536584105,2
1.0689024864308154,1.7017274233202773,south,0.4603412271124061,2.309483317905637,5.621987752943354,11.554165340527197,2.3846459585912556,127.0478717507696,medium,19.127025363533782,MK96462,4.3574049144909095,2
0.8421845939132399,1.5526908413608753,east,0.1892878416918415,1.4700124566849044,3.406008466345126,14.245060571113944,2.393274455578169,98.69293051038433,low,19.875413084436474,MK92161,0.3687175490890432,1
1.0798054736579616,2.4343839535204586,east,0.4700154663355123,1.882685544693265,0.9571123826801916,11.883921002165904,2.7288691840726496,113.12752396273342,medium,19.736739819610982,MK12508,2.01456953449655,0
0.7585747521536984,2.3182501122619428,west,0.22417616072379756,1.2516085252333498,5.512512300397083,13.892545903469692,2.369478012573895,73.34273986548885,low,19.7431581455928,MK25965,1.0137059172361376,1
0.5706360971917411,2.560770091968636,west,0.3740452144858865,1.8243490057182274,5.658615948393197,12.217380912358209,2.9575246036591687,91.20781685296978,medium,20.17301882774985,MK58240,0.29069237846103535,0
0.6012480834655071,2.1158622189374947,south,0.6967593005662986,1.5318810160882352,3.9571858708920318,13.447774747872838,2.3055697798972736,111.87949376036845,low,19.525143415646532,MK89530,2.0105611616766064,1
1.2619300078704625,2.514082095723894,east,0.1942620252766613,2.3058142334521734,6.015793892042048,12.647021304053691,2.389981101887422,102.3259375237086,high,19.433732443250754,MK86271,2.7275837352612853,2
0.883797325884618,1.189979542417719,west,0.3408923130251685,1.5287455219972583,6.61040153527305,12.098561157163477,2.8693888807210826,100.60038560062675,medium,20.007508520938572,MK80627,0.9409351969770072,0
0.8100313830955864,2.8115338001990757,west,0.3364190319044034,1.697878728871367,8.267253082850287,12.072817669981836,2.5525334651978544,109.68914031129223,medium,19.522185247966565,MK53565,2.6905414769170037,0
1.1264148845753041,1.5210143267187834,west,0.1472534649998205,2.3891853916145345,10.598434161916238,11.3459229950954,2.376355698921944,84.09256238939777,medium,19.05760324623948,MK34197,4.707263106531532,2
0.7908461563275209,2.9805519928205797,south,0.44717232161861786,1.8825295473884238,0.685374836990114,12.429568382638054,2.385164732679621,87.09678170448029,medium,19.367037057461463,MK92750,3.072166519324805,2
0.8406632917497636,1.8017445509912187,south,0.4394379981076907,2.3405484810041055,2.97828922391269,11.339997527181868,2.3763388570243436,120.29734746258592,low,19.05595852215533,MK29999,4.716034707512679,2
0.942774110019573,1.9861877843177715,south,0.36278625684847954,0.512955410728263,4.3540886012631015,12.396433108275955,2.823358425392019,96.86317998182561,high,20.01942821724978,MK36693,0.7532543375461817,0
1.1602770377640852,2.12348653116474,east,0.04812188987364789,0.6080931561896016,3.773437832424403,12.18910072575852,2.396816463267735,100.20577120656732,high,19.318910575960007,MK77390,3.361491957002128,2
0.5622282321678237,1.8368246360953517,east,0.5245697509703489,1.1175550045951967,10.129062936518887,13.974110025423482,2.379542036790217,100.54552074174842,medium,19.78063932842372,MK43621,0.8398437802662846,1
0.7558985066763335,2.5769034520962766,south,0.20547162436419145,2.7131394567092477,10.531723493493166,13.208919158843138,2.23209166824615,89.70471192159607,medium,19.348955353794917,MK06945,2.7574608624299426,1
1.0437932881015184,2.674833295221385,east,0.45711000734934015,3.160303743240868,5.484592551158933,12.275789893261155,2.3873586361591657,96.84087541198197,medium,19.328324402655227,MK32277,3.2855936304348057,2
1.2650542151287103,2.6605256745393433,west,0.562630137601759,1.3594774641481908,4.688591109010219,9.809085774529573,2.3565667285072256,76.1672907893173,low,18.607747925999455,MK80986,7.065592198814158,2
1.3667264756847404,2.545676152997039,east,0.07435736818223286,1.135723265912875,8.198426726021285,13.202682324535093,2.395013443036283,96.2286028307813,medium,19.593178753197133,MK41363,1.8863707830059933,2
1.174558707697176,2.8357127416799135,east,0.40852739147820066,2.1189286943178525,0.3183361040656373,10.492472412625759,2.360700289960284,89.41794346399071,medium,18.800742175964157,MK96158,6.042121463914927,2
1.2933328317766617,2.4907311206286025,west,0.5116308023658389,1.3124796750189522,1.8401742096498686,11.289789143771628,2.824301493261359,96.7364705942617,medium,19.71843003519823,MK70544,2.369354815702923,0
0.5702469340099113,3.1453253245720156,east,0.6186692972869074,3.3312736710257416,6.57518035919994,14.414920052591949,2.39887406115883,115.43142420294326,high,19.930284500839665,MK71177,0.08962589433372538,1
1.1525918558102013,3.1299782712273707,south,0.25583043513100345,1.9348101477659365,5.902108350500727,13.09867089460577,2.3930138912509684,133.72898703268422,medium,19.56173640031702,MK44320,2.0495470718463005,2
0.8763006657260106,1.9206962832215693,east,0.28904439277210836,0.8820619536751861,4.88745108256637,10.52884383207724,2.3636841640905666,90.41599727021725,medium,18.815185803740675,MK16642,5.972717427429521,2
0.8967916996159759,2.1556506082798954,west,0.2382496380272411,2.649733493070307,5.578784100338846,13.907677232489805,2.3603462190351565,86.90760958459752,high,19.733508913711468,MK56097,1.0408759019287213,1
1.1371924784972405,1.4033469890196764,east,0.2196914812339649,2.2793104115354694,6.91928235848777,13.454755591486412,2.3506756500192014,96.908511727946,medium,19.595137711625966,MK86802,1.7566383891673187,1
0.6260297756122299,2.119199595566078,west,0.35198152100298463,3.404752644274843,1.944010426336761,12.503226001096413,2.388412412503244,78.49758115717486,medium,19.392068402950173,MK73404,2.9467141954722895,2
0.83279675726717,2.5491724622738148,west,0.747182829283388,1.9710916613641158,6.662484172420611,12.056378097351736,2.7567892756305876,97.15341993703757,medium,19.82601352082592,MK28537,1.611080292898978,0
1.042747118126351,2.4535436911121673,east,0.339368150992281,0.6652175420854255,3.3840707144730815,11.397703563637462,2.3662737038569652,87.15091343410842,medium,19.05653514058395,MK21858,4.68587691428966,2
0.6004048178469196,2.77420352791318,east,0.3736631263219515,0.7942664478415571,3.619256011112024,10.495809147231196,2.3636129050763968,114.40154936383743,low,18.80605057849089,MK16716,6.02149710862781,2
1.3585403901171222,1.8706223707037375,east,0.35077933981710563,0.7319288122587748,11.122483350184947,12.374726521996541,2.7497966898679445,104.6473315344428,medium,19.902456026323687,MK88366,1.1824899587219593,0
0.9792876494005425,2.041314067758664,west,0.3434550049533615,2.0756613519539693,0.5420898861400976,14.808319913783063,2.4967022422847953,81.49174015977157,medium,20.185462188210387,MK68638,-1.0152334102140943,1
0.9038853165989187,2.31496461309017,east,0.3270757377046157,2.4291174433463896,2.4109365676645296,12.226062470434558,2.6531282225530757,118.16767901729067,medium,19.715909882405033,MK91398,1.9225540010741515,0
0.7819652778160007,1.5482229603383724,south,0.29915550658886303,1.1733460304597463,8.200944948059748,13.703155721723135,2.3058796269496886,109.02085795280044,medium,19.5954011908041,MK89471,1.6347627210934272,1
1.0728067142082465,2.0807883623043018,south,0.24848894084949252,0.5134718312815246,6.927304001663952,13.460987682455858,2.3202516479272774,97.73713454236272,medium,19.550916266232253,MK61605,1.911882091838383,1
1.2181647924814862,2.6787098267849196,south,0.3781987588374953,2.735751928176971,8.153202803981122,11.504797093861368,2.90650623349515,90.92061343990089,medium,19.901273761031167,MK27174,1.6102432348317024,0
0.8086698429965952,2.388555864015373,west,0.27033571742520907,0.7727745732460274,3.05979155560116,11.529374264934608,2.970044304660166,82.91650797404357,high,20.003899860715766,MK90845,1.2309577319556542,0
0.8944882543774126,2.005833565229514,south,0.3036510866021664,1.505460742360477,5.9449546433248965,11.205622958159791,2.369199340815378,103.51022145077286,medium,19.008459890337416,MK63951,4.951461939985276,2
0.7669415955212937,2.989693002846084,south,0.47693599234849476,0.9449141304227755,5.831126804956755,10.910955762866132,2.369876200756591,141.0597579447453,medium,18.928955463559078,MK68654,5.3794824158488375,2
1.0430061116589766,2.39474641328959,east,0.45960712076074556,2.7337626486196913,0.7530165488941951,14.546811896980579,2.3945416994564277,78.97817928874233,medium,19.959788043382694,MK76803,-0.08018445767703326,1
1.1251173912785517,2.229079594838894,east,0.4373852323086298,2.2421914689760842,1.8969156348867082,12.46143746019217,2.647871689032663,114.40777327173281,medium,19.7722980955373,MK14430,1.6061374484909372,0
0.9329871198012193,2.886037838867623,west,0.4954365031892812,2.083303420775629,7.647202854812965,13.454869717768005,2.407028634243709,91.52223377480102,medium,19.68023282038317,MK08488,1.4520096939743676,2
0.7772967341598708,2.5801352272837357,west,0.38230949070645937,0.62672688215092,5.599218347626124,10.774851924873595,2.35712454724681,88.27384412281442,medium,18.87251282942713,MK25194,5.64776398484045,2
0.6766169441146737,2.3751562119803347,east,0.3198132968910475,1.8616184336667911,6.599477985738968,14.502006389786246,2.3948858526205203,119.6603652863327,low,19.94806316636255,MK97361,-0.016405294635392222,1
0.7923286272135408,2.465025507147156,west,0.5009422239455388,1.6774944941699403,7.069622885118471,12.398418855734741,2.380392948915349,96.78836397338581,low,19.351321638603054,MK06384,3.143580303472872,2
0.7594930827918644,2.0626018562312307,east,0.3362101571031368,1.4178115975486052,1.3981157480715511,13.078099495193264,2.3877950587453953,89.86121278396227,medium,19.5482369407821,MK01466,2.1078795560938715,2
0.8264800480633528,2.111677413960541,east,0.45128364313351643,2.44795053669085,5.0875547502215195,13.945516072982405,2.371887351290918,108.09776492552083,medium,19.761270598827974,MK64054,0.9230893537949783,1
1.0055812608030479,1.8194182311431992,west,0.685010894071563,1.3400919161873706,2.9286599399032767,12.652340094298363,2.3847941840425286,107.00417381339389,medium,19.42735638414486,MK99851,2.747815547962922,2
0.8408434286416316,2.6948266716794897,east,0.6718646153681591,1.4584454845054935,3.721417991435447,11.723758191126704,2.374648531901447,108.75336976773528,medium,19.158280446936217,MK87580,4.162970846821503,2
1.221324556494689,2.9980583173721627,east,0.4042739843130639,3.235699510458034,7.363014240158315,12.911925098448965,2.2153930670442055,107.84935186979232,medium,19.242587067118333,MK50891,3.282765518012948,1
0.72026481203226,1.8857841287197694,south,0.39063035031948046,1.3801319561829786,5.423316069081854,12.314644359551417,2.8661762219039835,121.24289693827573,low,20.06170990403801,MK09414,0.6417378953467509,0
1.258416928531939,0.7874259753700065,west,0.28802923519003215,2.3005521421420663,8.858852445785532,11.726848716877827,2.374455457524216,84.42984983918434,medium,19.15883357775257,MK60179,4.159486466082272,2
1.0350876868644763,1.7019203021027405,east,0.2180622556669957,3.849420865191167,6.249865057704063,11.574156492984384,2.37872527654553,92.03702320841032,medium,19.123551336697354,MK83987,4.3601065672142205,2
0.7852121016149615,1.3197955314286762,east,0.4094144038554889,1.8802520124355588,3.1273134527847803,12.086245460529414,2.837667204655321,104.56988325608897,medium,19.956259550649428,MK68367,1.1303617932667873,0
0.6007429440754831,1.8375204434073378,south,0.31439602009158635,1.5864902510733065,5.451812568547607,12.756021394517477,2.24838570673054,93.60673571269504,low,19.24978383281277,MK35979,3.332907895123926,1
1.069376607125662,2.9951282118858966,south,0.45281011379962777,3.1428838935672205,3.2698428501486267,10.897262805441473,3.1363141208917065,121.12364397084414,medium,20.082139151354912,MK75778,1.258663965436855,0
0.48706543345657294,2.2459334037627623,west,0.5929096205670056,2.6638314025277645,4.106214318096776,12.463933243981213,2.3835266862501623,85.43598247030945,medium,19.373955622028333,MK20134,3.0306731376304787,2
0.9649295303644136,2.3483281764154635,east,0.2636399580439623,3.7024058303221894,7.519835175005993,12.184963359978612,2.92050339589413,105.39679583060169,medium,20.1082768998672,MK23293,0.5381995917170728,0
1.0407373818248724,2.733219425593002,west,0.22592017636916184,1.2651698325991947,4.0322133581940856,11.918694331798013,2.3837382535273646,106.28094313091374,medium,19.2252730427834,MK85461,3.828286491672505,2
0.7201800678712468,1.2038630158644903,south,0.49283814193249287,3.214576965981743,4.691155398437236,12.08086510882123,2.382052330819304,84.62834292227434,medium,19.267045916063857,MK67349,3.5998204686512594,2
0.6440729233717419,2.7905516059426487,west,0.5699045926217453,2.995184165225591,5.627150299730944,11.428357289710139,2.821954769583668,101.82129498116768,high,19.752755354319483,MK88448,2.179035989155931,0
0.6973803184062981,2.062386552248018,south,0.25172461260493467,2.127755750770699,4.683170483544246,12.163092308144089,2.866593175434675,106.67732920237343,medium,20.020923409027738,MK51047,0.8615037803404679,0
